K,seed,germ_band_push,noise_scale,dt,t_final,folder_name
0.00014,986,0.25,1e-05,1e-05,1000.0,K_0.00014_seed_986_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,987,0.4,1e-05,1e-05,1000.0,K_6e-05_seed_987_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,988,0.1,1e-05,1e-05,1000.0,K_7e-05_seed_988_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,989,0.15,1e-05,1e-05,1000.0,K_7e-05_seed_989_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,990,0.2,1e-05,1e-05,1000.0,K_7e-05_seed_990_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,991,0.25,1e-05,1e-05,1000.0,K_7e-05_seed_991_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,992,0.3,1e-05,1e-05,1000.0,K_7e-05_seed_992_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,993,0.35,1e-05,1e-05,1000.0,K_7e-05_seed_993_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,994,0.4,1e-05,1e-05,1000.0,K_7e-05_seed_994_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,995,0.35,1e-05,1e-05,1000.0,K_0.00012_seed_995_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,996,0.3,1e-05,1e-05,1000.0,K_0.00012_seed_996_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,997,0.25,1e-05,1e-05,1000.0,K_0.00012_seed_997_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,998,0.2,1e-05,1e-05,1000.0,K_0.00012_seed_998_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,999,0.15,1e-05,1e-05,1000.0,K_0.00012_seed_999_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1000,0.1,1e-05,1e-05,1000.0,K_0.00012_seed_1000_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1001,0.05,1e-05,1e-05,1000.0,K_0.00012_seed_1001_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1002,0.0,1e-05,1e-05,1000.0,K_0.00012_seed_1002_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1003,0.05,1e-05,1e-05,1000.0,K_7e-05_seed_1003_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1004,0.0,1e-05,1e-05,1000.0,K_7e-05_seed_1004_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1005,0.35,1e-05,1e-05,1000.0,K_8e-05_seed_1005_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1006,0.4,1e-05,1e-05,1000.0,K_0.00014_seed_1006_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1007,0.0,1e-05,1e-05,1000.0,K_0.00014_seed_1007_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1008,0.05,1e-05,1e-05,1000.0,K_0.00014_seed_1008_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1009,0.1,1e-05,1e-05,1000.0,K_0.00014_seed_1009_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1010,0.15,1e-05,1e-05,1000.0,K_0.00014_seed_1010_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1011,0.2,1e-05,1e-05,1000.0,K_0.00014_seed_1011_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1012,0.3,1e-05,1e-05,1000.0,K_0.00014_seed_1012_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1013,0.4,1e-05,1e-05,1000.0,K_0.00013_seed_1013_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1014,0.35,1e-05,1e-05,1000.0,K_6e-05_seed_1014_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1015,0.35,1e-05,1e-05,1000.0,K_0.00013_seed_1015_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1016,0.25,1e-05,1e-05,1000.0,K_0.00013_seed_1016_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1017,0.2,1e-05,1e-05,1000.0,K_0.00013_seed_1017_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1018,0.15,1e-05,1e-05,1000.0,K_0.00013_seed_1018_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1019,0.1,1e-05,1e-05,1000.0,K_0.00013_seed_1019_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1020,0.05,1e-05,1e-05,1000.0,K_0.00013_seed_1020_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1021,0.0,1e-05,1e-05,1000.0,K_0.00013_seed_1021_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1022,0.35,1e-05,1e-05,1000.0,K_0.00014_seed_1022_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1023,0.3,1e-05,1e-05,1000.0,K_0.00013_seed_1023_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1024,0.4,1e-05,1e-05,1000.0,K_8e-05_seed_1024_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1025,0.4,1e-05,1e-05,1000.0,K_0.00012_seed_1025_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1026,0.25,1e-05,1e-05,1000.0,K_9e-05_seed_1026_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1027,0.3,1e-05,1e-05,1000.0,K_0.00011_seed_1027_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1028,0.2,1e-05,1e-05,1000.0,K_0.00011_seed_1028_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1029,0.15,1e-05,1e-05,1000.0,K_0.00011_seed_1029_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1030,0.1,1e-05,1e-05,1000.0,K_0.00011_seed_1030_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1031,0.05,1e-05,1e-05,1000.0,K_0.00011_seed_1031_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1032,0.0,1e-05,1e-05,1000.0,K_0.00011_seed_1032_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1033,0.35,1e-05,1e-05,1000.0,K_0.00011_seed_1033_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1034,0.4,1e-05,1e-05,1000.0,K_9e-05_seed_1034_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1035,0.3,1e-05,1e-05,1000.0,K_9e-05_seed_1035_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1036,0.2,1e-05,1e-05,1000.0,K_9e-05_seed_1036_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1037,0.15,1e-05,1e-05,1000.0,K_9e-05_seed_1037_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1038,0.1,1e-05,1e-05,1000.0,K_9e-05_seed_1038_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1039,0.05,1e-05,1e-05,1000.0,K_9e-05_seed_1039_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1040,0.0,1e-05,1e-05,1000.0,K_9e-05_seed_1040_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1041,0.35,1e-05,1e-05,1000.0,K_9e-05_seed_1041_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1042,0.4,1e-05,1e-05,1000.0,K_0.00011_seed_1042_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1043,0.25,1e-05,1e-05,1000.0,K_0.00011_seed_1043_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1044,0.1,1e-05,1e-05,1000.0,K_0.0001_seed_1044_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1045,0.35,1e-05,1e-05,1000.0,K_0.0001_seed_1045_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1046,0.3,1e-05,1e-05,1000.0,K_0.0001_seed_1046_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1047,0.25,1e-05,1e-05,1000.0,K_0.0001_seed_1047_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1048,0.4,1e-05,1e-05,1000.0,K_0.0001_seed_1048_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1049,0.2,1e-05,1e-05,1000.0,K_0.0001_seed_1049_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1050,0.15,1e-05,1e-05,1000.0,K_0.0001_seed_1050_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1051,0.05,1e-05,1e-05,1000.0,K_0.0001_seed_1051_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1052,0.0,1e-05,1e-05,1000.0,K_0.0001_seed_1052_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1053,0.2,1e-05,1e-05,1000.0,K_0.00011_seed_1053_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1054,0.25,1e-05,1e-05,1000.0,K_0.00011_seed_1054_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1055,0.05,1e-05,1e-05,1000.0,K_0.00014_seed_1055_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1056,0.3,1e-05,1e-05,1000.0,K_0.00011_seed_1056_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1057,0.1,1e-05,1e-05,1000.0,K_0.00011_seed_1057_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1058,0.15,1e-05,1e-05,1000.0,K_0.00011_seed_1058_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1059,0.0,1e-05,1e-05,1000.0,K_8e-05_seed_1059_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1060,0.05,1e-05,1e-05,1000.0,K_8e-05_seed_1060_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1061,0.1,1e-05,1e-05,1000.0,K_8e-05_seed_1061_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1062,0.35,1e-05,1e-05,1000.0,K_0.00011_seed_1062_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1063,0.0,1e-05,1e-05,1000.0,K_0.00014_seed_1063_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1064,0.2,1e-05,1e-05,1000.0,K_0.00013_seed_1064_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1065,0.05,1e-05,1e-05,1000.0,K_0.00013_seed_1065_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1066,0.1,1e-05,1e-05,1000.0,K_0.00013_seed_1066_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1067,0.15,1e-05,1e-05,1000.0,K_0.00013_seed_1067_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1068,0.3,1e-05,1e-05,1000.0,K_0.00013_seed_1068_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1069,0.35,1e-05,1e-05,1000.0,K_0.00013_seed_1069_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1070,0.4,1e-05,1e-05,1000.0,K_0.00013_seed_1070_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1071,0.1,1e-05,1e-05,1000.0,K_0.00014_seed_1071_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1072,0.0,1e-05,1e-05,1000.0,K_0.00011_seed_1072_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1073,0.05,1e-05,1e-05,1000.0,K_0.00011_seed_1073_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1074,0.0,1e-05,1e-05,1000.0,K_0.00013_seed_1074_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1075,0.15,1e-05,1e-05,1000.0,K_0.00014_seed_1075_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00013,1076,0.25,1e-05,1e-05,1000.0,K_0.00013_seed_1076_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1077,0.25,1e-05,1e-05,1000.0,K_0.00014_seed_1077_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1078,0.35,1e-05,1e-05,1000.0,K_0.00014_seed_1078_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1079,0.4,1e-05,1e-05,1000.0,K_0.00011_seed_1079_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1080,0.4,1e-05,1e-05,1000.0,K_7e-05_seed_1080_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1081,0.35,1e-05,1e-05,1000.0,K_7e-05_seed_1081_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1082,0.3,1e-05,1e-05,1000.0,K_7e-05_seed_1082_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1083,0.25,1e-05,1e-05,1000.0,K_7e-05_seed_1083_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1084,0.2,1e-05,1e-05,1000.0,K_7e-05_seed_1084_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1085,0.15,1e-05,1e-05,1000.0,K_7e-05_seed_1085_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1086,0.1,1e-05,1e-05,1000.0,K_7e-05_seed_1086_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1087,0.05,1e-05,1e-05,1000.0,K_7e-05_seed_1087_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
7e-05,1088,0.0,1e-05,1e-05,1000.0,K_7e-05_seed_1088_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1089,0.4,1e-05,1e-05,1000.0,K_0.00012_seed_1089_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1090,0.35,1e-05,1e-05,1000.0,K_0.00012_seed_1090_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1091,0.3,1e-05,1e-05,1000.0,K_0.00012_seed_1091_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1092,0.25,1e-05,1e-05,1000.0,K_0.00012_seed_1092_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1093,0.2,1e-05,1e-05,1000.0,K_0.00012_seed_1093_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1094,0.15,1e-05,1e-05,1000.0,K_0.00012_seed_1094_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1095,0.3,1e-05,1e-05,1000.0,K_0.00014_seed_1095_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1096,0.15,1e-05,1e-05,1000.0,K_8e-05_seed_1096_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1097,0.0,1e-05,1e-05,1000.0,K_9e-05_seed_1097_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1098,0.05,1e-05,1e-05,1000.0,K_9e-05_seed_1098_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1099,0.1,1e-05,1e-05,1000.0,K_9e-05_seed_1099_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1100,0.15,1e-05,1e-05,1000.0,K_9e-05_seed_1100_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1101,0.2,1e-05,1e-05,1000.0,K_0.00014_seed_1101_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1102,0.2,1e-05,1e-05,1000.0,K_9e-05_seed_1102_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1103,0.3,1e-05,1e-05,1000.0,K_9e-05_seed_1103_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1104,0.35,1e-05,1e-05,1000.0,K_9e-05_seed_1104_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1105,0.4,1e-05,1e-05,1000.0,K_9e-05_seed_1105_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1106,0.0,1e-05,1e-05,1000.0,K_0.00012_seed_1106_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1107,0.05,1e-05,1e-05,1000.0,K_0.00012_seed_1107_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1108,0.1,1e-05,1e-05,1000.0,K_0.00012_seed_1108_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1109,0.25,1e-05,1e-05,1000.0,K_9e-05_seed_1109_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1110,0.2,1e-05,1e-05,1000.0,K_8e-05_seed_1110_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1111,0.4,1e-05,1e-05,1000.0,K_0.00014_seed_1111_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1112,0.3,1e-05,1e-05,1000.0,K_8e-05_seed_1112_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1113,0.25,1e-05,1e-05,1000.0,K_8e-05_seed_1113_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1114,0.1,1e-05,1e-05,1000.0,K_0.0001_seed_1114_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1115,0.05,1e-05,1e-05,1000.0,K_0.0001_seed_1115_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1116,0.0,1e-05,1e-05,1000.0,K_0.0001_seed_1116_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1117,0.15,1e-05,1e-05,1000.0,K_0.0001_seed_1117_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1118,0.2,1e-05,1e-05,1000.0,K_0.0001_seed_1118_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1119,0.25,1e-05,1e-05,1000.0,K_0.0001_seed_1119_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1120,0.0,1e-05,1e-05,1000.0,K_6e-05_seed_1120_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1121,0.4,1e-05,1e-05,1000.0,K_0.0001_seed_1121_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1122,0.35,1e-05,1e-05,1000.0,K_0.0001_seed_1122_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.0001,1123,0.3,1e-05,1e-05,1000.0,K_0.0001_seed_1123_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1124,0.1,1e-05,1e-05,1000.0,K_6e-05_seed_1124_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1125,0.15,1e-05,1e-05,1000.0,K_6e-05_seed_1125_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1126,0.2,1e-05,1e-05,1000.0,K_6e-05_seed_1126_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1127,0.05,1e-05,1e-05,1000.0,K_6e-05_seed_1127_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1128,0.35,1e-05,1e-05,1000.0,K_8e-05_seed_1128_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1129,0.3,1e-05,1e-05,1000.0,K_6e-05_seed_1129_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1130,0.35,1e-05,1e-05,1000.0,K_6e-05_seed_1130_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1131,0.4,1e-05,1e-05,1000.0,K_6e-05_seed_1131_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1132,0.25,1e-05,1e-05,1000.0,K_6e-05_seed_1132_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
8e-05,1133,0.4,1e-05,1e-05,1000.0,K_8e-05_seed_1133_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1134,0.35,1e-05,1e-05,1000.0,K_0.00014_seed_1134_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1135,0.25,1e-05,1e-05,1000.0,K_0.00012_seed_1135_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1136,0.2,1e-05,1e-05,1000.0,K_0.00012_seed_1136_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1137,0.15,1e-05,1e-05,1000.0,K_0.00012_seed_1137_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1138,0.1,1e-05,1e-05,1000.0,K_0.00012_seed_1138_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1139,0.05,1e-05,1e-05,1000.0,K_0.00012_seed_1139_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1140,0.0,1e-05,1e-05,1000.0,K_0.00012_seed_1140_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1141,0.2,1e-05,1e-05,1000.0,K_6e-05_seed_1141_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1142,0.15,1e-05,1e-05,1000.0,K_6e-05_seed_1142_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1143,0.1,1e-05,1e-05,1000.0,K_6e-05_seed_1143_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1144,0.05,1e-05,1e-05,1000.0,K_6e-05_seed_1144_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1145,0.0,1e-05,1e-05,1000.0,K_6e-05_seed_1145_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1146,0.3,1e-05,1e-05,1000.0,K_0.00012_seed_1146_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1147,0.0,1e-05,1e-05,1000.0,K_9e-05_seed_1147_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
6e-05,1148,0.25,1e-05,1e-05,1000.0,K_6e-05_seed_1148_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00012,1149,0.35,1e-05,1e-05,1000.0,K_0.00012_seed_1149_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1150,0.35,1e-05,1e-05,1000.0,K_9e-05_seed_1150_germ_band_push_0.35_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
9e-05,1151,0.4,1e-05,1e-05,1000.0,K_9e-05_seed_1151_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1152,0.05,1e-05,1e-05,1000.0,K_0.00014_seed_1152_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1153,0.1,1e-05,1e-05,1000.0,K_0.00014_seed_1153_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1154,0.15,1e-05,1e-05,1000.0,K_0.00014_seed_1154_germ_band_push_0.15_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1155,0.2,1e-05,1e-05,1000.0,K_0.00014_seed_1155_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1156,0.25,1e-05,1e-05,1000.0,K_0.00014_seed_1156_germ_band_push_0.25_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00014,1157,0.3,1e-05,1e-05,1000.0,K_0.00014_seed_1157_germ_band_push_0.3_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1158,0.05,1e-05,1e-05,1000.0,K_0.00011_seed_1158_germ_band_push_0.05_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
0.00011,1159,0.1,1e-05,1e-05,1000.0,K_0.00011_seed_1159_germ_band_push_0.1_noise_scale_1e-05_dt_1e-05_t_final_1000.0/
