K,int_curvature_CF,seed,germ_band_push,noise_scale,dt,t_final,add_CF_bool,CF_position,t_CF,t_MD,path,t_at_final,nb_folds_at_final,avg_depth_at_final,max_depth_at_final,CF_area_of_influence_ref_at_final,CF_area_of_influence_current_at_final,t_at_maxBendEnergy_afterMD,nb_folds_at_maxBendEnergy_afterMD,avg_depth_at_maxBendEnergy_afterMD,max_depth_at_maxBendEnergy_afterMD,CF_area_of_influence_ref_at_maxBendEnergy_afterMD,CF_area_of_influence_current_at_maxBendEnergy_afterMD
0.0001,2.0,247,0.2,1e-05,1e-05,1000.0,1.0,0.7,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_247_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.10900823066998694,0.3901102927614266,1.2657211927615657,1.267397080712611,36.00000000022737,1,0.03599650994717614,0.2716887718024502,0.5753278148916211,0.5770709696227732
0.0001,2.0,248,0.4,1e-05,1e-05,1000.0,1.0,0.27,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_248_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11509483407709993,0.35729417666653873,1.4498260935268845,1.4584412446149222,5.9999999999420215,1,0.02478247608178597,0.21482057309062405,0.5062884771046265,0.5021858762359407
0.0001,2.0,249,0.2,1e-05,1e-05,1000.0,1.0,0.9,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_249_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11603624665825638,0.3968340514014325,1.3577736431442256,1.3584511262626817,54.00000000594082,1,0.02263559337725306,0.21988443119963383,0.0,0.0
0.0001,2.0,250,0.4,1e-05,1e-05,1000.0,1.0,0.37,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_250_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10074960206702925,0.37354161632650323,0.0,0.0,138.00000003260357,1,0.01782130565081023,0.19633163680517285,0.0,0.0
0.0001,2.0,251,0.4,1e-05,1e-05,1000.0,1.0,0.6,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_251_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.13444427417622096,0.3855198323253568,1.5418785439095444,1.547174314404504,11.999999999714875,1,0.02840391645245994,0.24192108576289803,0.5293015897002914,0.5322966932608233
0.0001,2.0,252,0.4,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_252_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,2,0.10217497168793058,0.243544577562612,0.0,0.0,54.00000000594082,1,0.013334477660335166,0.17016076539167924,0.0,0.0
0.0001,2.0,253,0.4,1e-05,1e-05,1000.0,1.0,0.47,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_253_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.12445384538396882,0.3671042936201726,1.6799572194835337,1.6865912006469903,5.9999999999420215,1,0.021004482908142563,0.20603907804095903,0.43724913931763204,0.43443545967374336
0.0001,2.0,254,0.4,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_254_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.13321335236870901,0.3909740741149019,1.5188654313138796,1.5257992783979595,17.99999999948773,1,0.01059931356087042,0.15094291417014155,0.2761573511479781,0.2687723340612832
0.0001,2.0,255,0.4,1e-05,1e-05,1000.0,1.0,0.7,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_255_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11790010668973519,0.3901345521605081,1.3577736431442256,1.3633004906147526,11.999999999714875,1,0.008746563200645907,0.13279259855502695,0.23013112595664845,0.21886682657390102
0.0001,2.0,256,0.4,1e-05,1e-05,1000.0,1.0,0.7,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_256_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11342727775737824,0.38890263073933207,1.3347605305485608,1.33859920532016,5.9999999999420215,1,0.017117802587095225,0.19180013141993016,0.3682098015306375,0.36257390712932436
0.0001,2.0,257,0.4,1e-05,1e-05,1000.0,1.0,0.8,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_257_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_0.0/,999.999998191639,2,0.05758003261092634,0.19974600321755467,0.5062884771046265,0.5150680104715832,23.999999999260588,1,0.014194564676216577,0.17610173658167477,0.32218357633930783,0.317764875500195
0.0001,2.0,258,0.4,1e-05,1e-05,1000.0,1.0,0.8,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_258_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07031536166080324,0.2618892674796647,1.1966818549745715,1.2026913875321383,5.9999999999420215,1,0.016923217242568747,0.19205509066751972,0.3682098015306375,0.3653417913312885
0.0001,2.0,259,0.4,1e-05,1e-05,1000.0,1.0,0.9,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_259_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_0.0/,999.999998191639,2,0.050631704956565,0.21296629424061475,0.3682098015306375,0.3732542100320546,36.00000000022737,1,0.025430939534819483,0.2210861594096249,0.5062884771046265,0.5169551760256489
0.0001,2.0,260,0.4,1e-05,1e-05,1000.0,1.0,0.9,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_260_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_5.0/,999.999998191639,2,0.049458434065743,0.20921817845734403,0.4142360267219672,0.4188759933965893,29.99999999903344,1,0.02913845447638481,0.24050627103495373,0.5293015897002914,0.5406589962805189
0.0001,2.0,261,0.2,1e-05,1e-05,1000.0,1.0,0.6,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_261_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.12189810010165752,0.39257300788630634,1.4268129809312198,1.4231180006022397,17.99999999948773,1,0.024945267577075846,0.22904476394022377,0.4602622519132969,0.4562459114296833
0.0001,2.0,262,0.4,1e-05,1e-05,1000.0,1.0,0.37,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_262_germ_band_push_0.4_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_5.0/,999.999998191639,2,0.09034878870579345,0.341138341105869,0.0,0.0,5.9999999999420215,1,0.024884619470225727,0.21718412404149282,0.5062884771046265,0.5015473176592421
0.0001,2.0,263,0.2,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_263_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.12013548025415972,0.39571532625172573,1.4268129809312198,1.4305405210057631,23.999999999260588,1,0.02458309093979295,0.22961352047935413,0.4602622519132969,0.4555058386718671
0.0001,2.0,264,0.2,1e-05,1e-05,1000.0,1.0,0.47,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_264_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.12071897206024301,0.3991188418445982,1.4728392061225501,1.4751057226061906,11.999999999714875,1,0.02184974721223021,0.21497096198044566,0.43724913931763204,0.4350610235038863
0.0001,2.0,265,0.2,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_265_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.12030885041296771,0.3884639689604253,1.4728392061225501,1.4684099878421524,36.00000000022737,2,0.03762364431878445,0.2657828748115002,0.5523147022959563,0.5541017389526391
0.0001,2.0,266,0.0,1e-05,1e-05,1000.0,1.0,0.17,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_266_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07796900063023895,0.35126641125198926,1.1046294045919125,1.1034294621992786,11.999999999714875,1,0.015937330245865074,0.17252412676121662,0.32218357633930783,0.3146832762096051
0.0001,2.0,267,0.0,1e-05,1e-05,1000.0,1.0,0.27,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_267_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.09756843501671074,0.37816945667628565,1.1966818549745715,1.1967804787565142,54.00000000594082,1,0.01698277256987983,0.18042748367810788,0.3682098015306375,0.35696596006768505
0.0001,2.0,268,0.0,1e-05,1e-05,1000.0,1.0,0.27,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_268_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.09605292658153737,0.3754795866931215,1.242708080165901,1.2390699734954067,11.999999999714875,1,0.01610066246858841,0.17933606707594144,0.3451966889349727,0.3398620828266748
0.0001,2.0,269,0.0,1e-05,1e-05,1000.0,1.0,0.37,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_269_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10855917511154851,0.3926080553482386,1.2196949675702362,1.212555165532754,60.000000007845294,1,0.022190499774126873,0.20972710927278118,0.43724913931763204,0.43008263256814144
0.0001,2.0,270,0.0,1e-05,1e-05,1000.0,1.0,0.37,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_270_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.37_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11122569336464845,0.39982683990725754,1.2657211927615657,1.263362010420887,11.999999999714875,1,0.014147476452444225,0.16358115781878269,0.3451966889349727,0.33418150752571363
0.0001,2.0,271,0.0,1e-05,1e-05,1000.0,1.0,0.47,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_271_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11311043058808005,0.38979424995045786,1.2887343053572313,1.2831857166814746,84.00000001546324,1,0.025349214875051537,0.2252784223310083,0.48327536450896175,0.4754258108498946
0.0001,2.0,272,0.0,1e-05,1e-05,1000.0,1.0,0.47,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_272_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.47_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.11290503095077457,0.39335622162185163,1.2657211927615657,1.263402275073109,36.00000000022737,1,0.02665028167785031,0.22957108110041302,0.48327536450896175,0.47626822893717036
0.0001,2.0,273,0.0,1e-05,1e-05,1000.0,1.0,0.6,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_273_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.09668534595438505,0.37959411592312164,1.1966818549745715,1.1883313250034866,258.00000006500886,1,0.029289692730187125,0.24468541535797309,0.5062884771046265,0.5019628629988339
0.0001,2.0,274,0.0,1e-05,1e-05,1000.0,1.0,0.6,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_274_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.6_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.10416951977288032,0.3878097417316341,1.2657211927615657,1.260331090522482,48.00000000403634,1,0.023206241712706,0.20835719119155127,0.4602622519132969,0.4513926371158926
0.0001,2.0,275,0.0,1e-05,1e-05,1000.0,1.0,0.7,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_275_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.7_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10087109169251679,0.39866498947441636,0.0,0.0,491.9999994742157,1,0.02170619688140272,0.2056241266803212,0.0,0.0
0.0001,2.0,276,0.0,1e-05,1e-05,1000.0,1.0,0.17,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_276_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10566663141410668,0.3914599960294345,0.0,0.0,305.9999999438205,1,0.025168834271281828,0.22235031108332412,0.0,0.0
0.0001,2.0,277,0.0,1e-05,1e-05,1000.0,1.0,0.8,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_277_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_0.0/,999.999998191639,0,0.0006371366316779411,0.002107570985392217,0.0,0.0,999.999998191639,0,0.0006371366316779411,0.002107570985392217,0.0,0.0
0.0001,2.0,278,0.0,1e-05,1e-05,1000.0,1.0,0.8,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_278_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.8_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07753606454700726,0.35271838464491756,1.0586031794005826,1.058927127344931,90.00000001736771,1,0.029864634952351365,0.24105343471406163,0.5293015897002914,0.5244987972595448
0.0001,2.0,279,0.0,1e-05,1e-05,1000.0,1.0,0.9,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_279_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11513624241477736,0.39441313663468314,0.0,0.0,60.000000007845294,1,0.022957725354993082,0.2112127036135047,0.0,0.0
0.0001,2.0,280,0.0,1e-05,1e-05,1000.0,1.0,0.9,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_280_germ_band_push_0.0_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.9_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.10972681575116579,0.3889584654949851,0.0,0.0,246.00000006688424,1,0.025567682605181236,0.22508925582273048,0.0,0.0
0.0001,2.0,281,0.2,1e-05,1e-05,1000.0,1.0,0.17,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_281_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.10961392572156617,0.3955146854656038,0.0,0.0,509.99999942876997,1,0.016473335432539944,0.18591492589605518,0.0,0.0
0.0001,2.0,282,0.2,1e-05,1e-05,1000.0,1.0,0.17,0.0,5.0,K_0.0001_int_curvature_CF_2.0_seed_282_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.17_t_CF_0.0_t_MD_5.0/,999.999998191639,1,0.07669853811532233,0.3149284375911533,1.1046294045919125,1.1113324620902505,5.9999999999420215,1,0.0127527068304201,0.16291891712675324,0.299170463743643,0.29009260698199646
0.0001,2.0,283,0.2,1e-05,1e-05,1000.0,1.0,0.27,0.0,0.0,K_0.0001_int_curvature_CF_2.0_seed_283_germ_band_push_0.2_noise_scale_1e-05_dt_1e-05_t_final_1000.0_add_CF_bool_1.0_CF_position_0.27_t_CF_0.0_t_MD_0.0/,999.999998191639,1,0.11708655617914135,0.39036538630183143,0.0,0.0,323.9999998983749,1,0.0201172686214181,0.20768549599563993,0.0,0.0
